ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
464290,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6
465310,Female,No,22,No,Healthcare,0.0,Low,6.0,Cat_4
463172,Male,Yes,32,No,Entertainment,2.0,Low,2.0,Cat_3
465724,Male,No,35,Yes,Artist,9.0,Low,2.0,Cat_3
466146,Female,Yes,41,No,Engineer,8.0,Average,3.0,Cat_6
462570,Female,No,29,No,Homemaker,1.0,Low,6.0,Cat_6
467653,Male,Yes,58,Yes,Lawyer,2.0,High,2.0,Cat_6
459711,Male,Yes,37,No,Executive,9.0,High,6.0,Cat_6
464913,Male,Yes,52,Yes,Entertainment,0.0,Low,4.0,Cat_4
464411,Male,No,30,Yes,Healthcare,3.0,Low,6.0,Cat_7
460405,Female,No,41,Yes,Entertainment,5.0,Low,2.0,Cat_6
463705,Female,Yes,37,Yes,Artist,4.0,Average,2.0,Cat_2
465083,Male,Yes,56,No,Artist,1.0,Average,3.0,Cat_6
461176,Female,Yes,66,No,Engineer,6.0,Average,4.0,Cat_5
466439,Male,Yes,61,No,Engineer,0.0,Low,4.0,Cat_6
462128,Male,Yes,38,Yes,Artist,9.0,Average,2.0,Cat_6
464237,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6
460910,Male,No,27,Yes,Healthcare,0.0,Low,2.0,Cat_6
460935,Male,Yes,87,Yes,Lawyer,0.0,Low,1.0,Cat_6
464224,Male,Yes,65,No,Engineer,1.0,High,2.0,Cat_6
460456,Male,Yes,33,No,Executive,0.0,High,5.0,Cat_3
465668,Male,No,23,No,Healthcare,0.0,Low,5.0,Cat_4
466089,Male,No,59,No,Entertainment,0.0,Low,3.0,Cat_6
460888,Male,Yes,42,No,Homemaker,8.0,Low,1.0,Cat_6
459043,Female,Yes,49,No,Engineer,1.0,Low,1.0,Cat_7
461759,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6
465924,Female,No,28,Yes,Marketing,0.0,Low,2.0,Cat_6
466196,Female,Yes,78,Yes,Lawyer,6.0,Low,1.0,Cat_4
466213,Male,No,23,No,Healthcare,4.0,Low,5.0,Cat_6
465017,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6
462746,Male,No,29,No,Entertainment,1.0,Low,3.0,Cat_6
460846,Female,No,19,No,Marketing,1.0,Low,4.0,Cat_6
463855,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6
466642,Male,No,18,No,Healthcare,9.0,Low,3.0,Cat_6
467592,Male,Yes,43,Yes,Entertainment,7.0,Low,2.0,Cat_6
466983,Female,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6
462671,Female,Yes,43,Yes,Homemaker,8.0,High,2.0,Cat_6
466627,Male,No,25,No,Healthcare,0.0,Low,5.0,Cat_6
461270,Male,Yes,40,Yes,Artist,1.0,Low,1.0,Cat_3
463540,Male,Yes,56,Yes,Artist,8.0,Average,3.0,Cat_6
464919,Male,Yes,39,Yes,Artist,9.0,Low,1.0,Cat_4
459747,Female,Yes,36,Yes,Artist,1.0,Average,5.0,Cat_6
466970,Female,Yes,36,Yes,Homemaker,9.0,Low,2.0,Cat_4
464146,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_6
467031,Male,Yes,59,Yes,Artist,11.0,Average,3.0,Cat_6
466711,Male,Yes,72,No,Executive,1.0,High,4.0,Cat_6
464507,Male,Yes,53,Yes,Artist,0.0,High,3.0,Cat_6
459346,Male,Yes,47,Yes,Executive,0.0,Average,5.0,Cat_2
462827,Female,No,22,No,Doctor,1.0,Low,3.0,Cat_3
464441,Male,Yes,35,Yes,Artist,0.0,Low,2.0,Cat_2
459450,Male,Yes,55,Yes,Artist,4.0,Average,4.0,Cat_6
461718,Female,Yes,48,No,Executive,9.0,Average,3.0,Cat_2
459095,Male,Yes,35,No,Entertainment,9.0,Low,3.0,Cat_1
463735,Male,No,29,Yes,Healthcare,4.0,Low,2.0,Cat_6
464047,Male,No,43,Yes,Healthcare,3.0,Low,3.0,Cat_6
459256,Female,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6
464168,Male,Yes,45,Yes,Executive,1.0,High,3.0,Cat_6
459173,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6
466139,Female,Yes,51,No,Doctor,0.0,Average,3.0,Cat_6
461747,Male,Yes,66,Yes,Artist,1.0,High,2.0,Cat_6
459457,Male,Yes,51,Yes,Artist,2.0,Low,2.0,Cat_6
467920,Female,No,40,No,Engineer,8.0,Low,1.0,Cat_6
463720,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_4
462395,Male,Yes,53,Yes,Artist,1.0,High,2.0,Cat_6
464525,Male,No,33,Yes,Entertainment,9.0,Low,2.0,Cat_6
463337,Female,Yes,33,No,Entertainment,1.0,Low,2.0,Cat_3
459425,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6
463560,Female,No,18,No,Healthcare,9.0,Low,5.0,Cat_4
465791,Female,No,28,No,Healthcare,8.0,Low,4.0,Cat_3
467097,Male,Yes,55,Yes,Artist,2.0,Low,1.0,Cat_6
460074,Female,No,48,Yes,Lawyer,4.0,Low,1.0,Cat_6
466073,Female,Yes,62,No,Engineer,8.0,High,2.0,Cat_4
467036,Male,Yes,66,No,Lawyer,0.0,Low,1.0,Cat_6
459452,Male,Yes,40,Yes,Artist,9.0,Low,2.0,Cat_6
464061,Male,Yes,30,Yes,Artist,12.0,Average,2.0,Cat_6
463506,Female,Yes,35,Yes,Artist,2.0,Average,2.0,Cat_6
464473,Female,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_6
461831,Male,No,30,Yes,Doctor,0.0,Low,3.0,Cat_6
466128,Male,No,35,Yes,Artist,4.0,Low,2.0,Cat_6
463424,Female,Yes,62,Yes,Artist,5.0,Average,5.0,Cat_6
467582,Male,Yes,39,Yes,Executive,0.0,High,3.0,Cat_2
464942,Male,No,19,No,Healthcare,4.0,Low,4.0,Cat_4
462445,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6
465229,Male,Yes,43,Yes,Executive,0.0,High,3.0,Cat_6
463375,Female,Yes,45,Yes,Doctor,0.0,Low,1.0,Cat_4
460568,Female,Yes,33,Yes,Homemaker,0.0,High,2.0,Cat_3
463213,Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_6
460092,Male,No,41,Yes,Doctor,2.0,Low,2.0,Cat_6
461115,Female,Yes,32,No,Engineer,5.0,Low,3.0,Cat_1
465146,Male,Yes,58,Yes,Artist,9.0,Low,1.0,Cat_6
465625,Male,No,42,Yes,Artist,11.0,Low,2.0,Cat_6
461941,Female,Yes,72,Yes,Artist,0.0,Low,1.0,Cat_6
466276,Female,No,32,No,Doctor,0.0,Low,5.0,Cat_4
466486,Female,Yes,43,Yes,Doctor,9.0,Low,2.0,Cat_4
463174,Female,Yes,58,Yes,Engineer,1.0,Low,1.0,Cat_3
464131,Female,Yes,81,No,Engineer,0.0,High,2.0,Cat_6
466287,Female,Yes,48,Yes,Doctor,1.0,Average,2.0,Cat_2
461681,Male,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_7
464815,Male,Yes,22,No,Doctor,2.0,High,9.0,Cat_4
462707,Female,Yes,55,Yes,Artist,0.0,Average,4.0,Cat_6
459517,Male,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6
461977,Female,No,49,Yes,Artist,3.0,Low,1.0,Cat_6
461252,Female,Yes,48,Yes,Doctor,1.0,Low,1.0,Cat_3
466706,Male,Yes,67,Yes,Lawyer,0.0,Low,2.0,Cat_6
460994,Male,Yes,78,Yes,Lawyer,0.0,Low,5.0,Cat_6
463110,Male,Yes,68,No,Executive,1.0,High,2.0,Cat_6
463653,Female,No,26,Yes,Artist,1.0,Low,5.0,Cat_6
463323,Male,Yes,31,Yes,Healthcare,2.0,Low,2.0,Cat_6
459848,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6
459171,Male,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6
464592,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_6
466687,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_6
466339,Male,No,23,No,Healthcare,0.0,Low,2.0,Cat_4
466422,Male,Yes,33,No,Doctor,0.0,Low,4.0,Cat_4
465004,Male,No,35,Yes,Entertainment,0.0,Low,3.0,Cat_7
461939,Female,Yes,36,Yes,Entertainment,1.0,Average,4.0,Cat_4
466981,Female,Yes,53,No,Engineer,0.0,Low,3.0,Cat_5
465530,Female,Yes,56,Yes,Artist,1.0,Average,4.0,Cat_6
466314,Male,No,18,No,Healthcare,5.0,Low,4.0,Cat_4
463995,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_6
465655,Female,No,45,Yes,Artist,1.0,Low,1.0,Cat_6
461709,Male,No,33,Yes,Artist,0.0,Low,3.0,Cat_4
461848,Male,No,36,No,Marketing,0.0,Low,2.0,Cat_6
465508,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6
463111,Female,No,42,Yes,Engineer,6.0,Low,3.0,Cat_6
466887,Male,Yes,36,Yes,Entertainment,1.0,Low,3.0,Cat_3
465959,Female,No,49,Yes,Engineer,9.0,Low,1.0,Cat_6
461129,Female,Yes,63,Yes,Entertainment,0.0,Average,4.0,Cat_6
465399,Male,No,39,Yes,Entertainment,1.0,Low,1.0,Cat_4
459657,Male,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6
460340,Female,No,46,Yes,Artist,10.0,Low,2.0,Cat_6
461882,Female,No,30,Yes,Doctor,0.0,Low,5.0,Cat_7
464504,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6
460649,Female,No,29,No,Homemaker,8.0,Low,1.0,Cat_4
460420,Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_6
463675,Male,Yes,71,No,Entertainment,1.0,Low,2.0,Cat_6
465028,Female,Yes,68,Yes,Lawyer,3.0,High,4.0,Cat_6
461766,Female,Yes,35,Yes,Artist,1.0,Low,2.0,Cat_4
467953,Female,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6
464673,Male,Yes,47,No,Executive,1.0,High,7.0,Cat_2
461507,Male,Yes,35,Yes,Entertainment,0.0,Low,2.0,Cat_6
464009,Female,Yes,49,Yes,Artist,7.0,Average,4.0,Cat_6
464436,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_4
459502,Female,Yes,47,Yes,Artist,1.0,Average,3.0,Cat_6
467535,Male,Yes,65,Yes,Lawyer,1.0,High,2.0,Cat_6
460327,Female,No,42,Yes,Artist,12.0,Low,1.0,Cat_6
467424,Male,Yes,56,Yes,Entertainment,2.0,Average,2.0,Cat_6
462626,Female,No,26,Yes,Engineer,0.0,Low,6.0,Cat_4
459086,Female,No,28,No,Healthcare,1.0,Low,2.0,Cat_6
465873,Male,No,35,Yes,Entertainment,13.0,Low,1.0,Cat_6
464793,Female,Yes,26,No,Marketing,7.0,High,3.0,Cat_4
462342,Female,Yes,71,Yes,Lawyer,8.0,High,2.0,Cat_6
467538,Male,Yes,50,Yes,Artist,0.0,Low,3.0,Cat_6
461911,Male,Yes,57,No,Executive,0.0,Low,1.0,Cat_6
461962,Male,Yes,59,Yes,Entertainment,1.0,Average,3.0,Cat_6
463972,Male,Yes,66,Yes,Artist,0.0,Low,4.0,Cat_2
467117,Male,No,48,Yes,Artist,0.0,Low,1.0,Cat_6
465082,Male,Yes,67,Yes,Lawyer,0.0,Low,1.0,Cat_3
461341,Female,Yes,39,Yes,Artist,0.0,High,2.0,Cat_6
462126,Male,Yes,20,No,Healthcare,1.0,Average,4.0,Cat_7
466153,Male,Yes,65,No,Entertainment,0.0,Average,2.0,Cat_6
467888,Male,No,27,No,Doctor,0.0,Low,4.0,Cat_6
460518,Female,Yes,38,Yes,Engineer,9.0,Average,3.0,Cat_3
465982,Male,Yes,41,Yes,Entertainment,0.0,Average,4.0,Cat_6
461469,Male,Yes,38,Yes,Artist,0.0,Low,2.0,Cat_6
462609,Female,Yes,48,No,Doctor,4.0,Low,1.0,Cat_4
463346,Male,Yes,40,Yes,Healthcare,1.0,Low,3.0,Cat_6
460414,Female,No,33,Yes,Healthcare,0.0,Low,1.0,Cat_6
462322,Female,No,49,Yes,Artist,1.0,Low,2.0,Cat_2
467224,Female,No,19,No,Entertainment,0.0,Low,4.0,Cat_6
463712,Female,Yes,37,Yes,Doctor,1.0,Average,2.0,Cat_6
463746,Male,No,38,Yes,Artist,0.0,Low,1.0,Cat_6
464604,Male,Yes,32,No,Entertainment,5.0,Low,2.0,Cat_4
460882,Male,No,22,No,Healthcare,0.0,Low,2.0,Cat_3
461604,Male,Yes,38,No,Entertainment,1.0,Average,2.0,Cat_6
467651,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6
459292,Male,No,46,Yes,Artist,1.0,Low,2.0,Cat_6
460277,Female,No,20,No,Entertainment,1.0,Low,5.0,Cat_2
464437,Female,Yes,48,Yes,Engineer,0.0,Average,4.0,Cat_6
465991,Female,No,38,Yes,Healthcare,0.0,Low,5.0,Cat_6
461196,Female,Yes,42,Yes,Engineer,8.0,Low,2.0,Cat_3
463123,Female,No,33,Yes,Doctor,1.0,Low,3.0,Cat_6
460254,Female,No,32,Yes,Artist,1.0,Low,2.0,Cat_6
462500,Male,Yes,49,Yes,Doctor,1.0,Average,2.0,Cat_6
459405,Female,Yes,81,No,Doctor,0.0,High,2.0,Cat_6
459729,Female,No,41,Yes,Healthcare,1.0,Low,1.0,Cat_6
460925,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6
462230,Male,No,23,No,Healthcare,1.0,Low,8.0,Cat_4
463239,Female,No,30,No,Doctor,1.0,Low,3.0,Cat_2
463684,Female,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6
461761,Female,No,27,Yes,Healthcare,0.0,Low,8.0,Cat_6
461913,Male,No,37,Yes,Entertainment,6.0,Low,4.0,Cat_2
460937,Male,Yes,43,No,Artist,1.0,High,9.0,Cat_4
465424,Male,No,38,Yes,Entertainment,1.0,Low,3.0,Cat_6
467555,Male,No,27,No,Entertainment,14.0,Low,3.0,Cat_6
461096,Female,No,33,No,Engineer,9.0,Low,4.0,Cat_3
467273,Female,Yes,81,Yes,Lawyer,7.0,High,2.0,Cat_6
465431,Male,Yes,35,No,Artist,0.0,Low,2.0,Cat_6
461815,Male,Yes,55,Yes,Artist,1.0,Low,1.0,Cat_3
467589,Male,No,33,No,Entertainment,1.0,Low,1.0,Cat_6
460313,Male,No,32,Yes,Artist,13.0,Low,3.0,Cat_6
467466,Female,No,19,No,Doctor,6.0,Low,2.0,Cat_3
463970,Female,No,25,No,Healthcare,1.0,Low,5.0,Cat_4
460078,Female,Yes,39,Yes,Healthcare,8.0,High,2.0,Cat_1
464304,Male,Yes,35,Yes,Artist,1.0,Low,1.0,Cat_3
464402,Male,No,37,Yes,Entertainment,7.0,Low,1.0,Cat_6
464896,Male,Yes,76,No,Executive,1.0,High,2.0,Cat_4
460098,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_3
467911,Male,Yes,61,Yes,Healthcare,1.0,Low,4.0,Cat_6
467098,Male,Yes,87,No,Executive,1.0,Low,2.0,Cat_6
464020,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6
466409,Male,Yes,51,Yes,Artist,0.0,Average,5.0,Cat_6
465773,Male,No,29,No,Entertainment,8.0,Low,4.0,Cat_6
463216,Male,No,30,Yes,Artist,8.0,Low,1.0,Cat_6
460274,Female,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6
462606,Male,Yes,36,No,Executive,2.0,High,3.0,Cat_4
462293,Male,No,32,No,Healthcare,0.0,Low,3.0,Cat_6
462219,Male,Yes,59,No,Executive,0.0,Low,5.0,Cat_4
462145,Female,No,39,Yes,Homemaker,10.0,Low,1.0,Cat_2
459526,Female,No,45,Yes,Healthcare,4.0,Low,1.0,Cat_6
462062,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_7
467032,Female,No,25,Yes,Artist,2.0,Low,2.0,Cat_6
467236,Female,No,40,Yes,Lawyer,4.0,Low,1.0,Cat_6
467512,Male,Yes,41,No,Artist,0.0,Average,2.0,Cat_6
466160,Female,Yes,51,Yes,Engineer,1.0,Average,2.0,Cat_6
460225,Female,Yes,78,Yes,Lawyer,3.0,High,2.0,Cat_6
461352,Male,No,25,No,Healthcare,3.0,Low,5.0,Cat_2
460694,Female,Yes,53,No,Engineer,3.0,Low,1.0,Cat_6
461479,Female,Yes,51,Yes,Artist,1.0,Average,3.0,Cat_6
459271,Female,No,55,Yes,Artist,1.0,Low,1.0,Cat_6
459140,Female,No,18,No,Healthcare,7.0,Low,6.0,Cat_6
459311,Male,No,29,Yes,Executive,0.0,Low,5.0,Cat_6
465939,Female,No,32,Yes,Engineer,0.0,Low,2.0,Cat_6
460084,Female,No,27,Yes,Healthcare,1.0,Low,2.0,Cat_6
461250,Female,Yes,47,Yes,Lawyer,2.0,High,4.0,Cat_6
466918,Male,Yes,56,Yes,Artist,1.0,Average,1.0,Cat_6
467891,Female,No,30,Yes,Doctor,0.0,Low,5.0,Cat_6
459328,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6
462719,Female,Yes,55,Yes,Artist,0.0,High,5.0,Cat_6
461676,Female,No,29,Yes,Engineer,1.0,Low,1.0,Cat_6
459004,Female,Yes,51,Yes,Artist,1.0,High,5.0,Cat_6
466722,Male,Yes,35,No,Executive,1.0,High,3.0,Cat_6
460022,Female,Yes,39,Yes,Healthcare,4.0,Low,2.0,Cat_6
466114,Male,Yes,52,Yes,Entertainment,1.0,Average,5.0,Cat_6
467109,Male,No,38,No,Doctor,0.0,Low,5.0,Cat_3
462497,Male,No,35,Yes,Artist,1.0,Low,2.0,Cat_6
467145,Female,Yes,52,Yes,Doctor,1.0,Average,3.0,Cat_6
459923,Male,No,31,Yes,Marketing,0.0,Low,2.0,Cat_3
467142,Male,Yes,40,Yes,Executive,0.0,Low,4.0,Cat_6
461902,Female,Yes,52,Yes,Artist,0.0,Low,3.0,Cat_6
465771,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0,Cat_6
461866,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_6
465468,Female,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6
467394,Male,No,29,No,Healthcare,6.0,Low,3.0,Cat_6
463868,Male,Yes,51,No,Engineer,1.0,Average,7.0,Cat_4
462942,Female,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_4
462587,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_4
459333,Male,No,29,Yes,Healthcare,1.0,Low,2.0,Cat_6
460896,Male,No,43,Yes,Artist,0.0,Low,1.0,Cat_3
465560,Male,Yes,60,Yes,Entertainment,1.0,Average,5.0,Cat_3
466543,Male,No,31,Yes,Doctor,14.0,Low,2.0,Cat_7
466238,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_4
461789,Male,Yes,67,Yes,Executive,1.0,High,2.0,Cat_6
466098,Male,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6
465388,Female,No,31,Yes,Marketing,0.0,Low,1.0,Cat_6
462151,Female,No,35,Yes,Artist,8.0,Low,1.0,Cat_6
466109,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0,Cat_6
462197,Female,Yes,65,No,Engineer,1.0,Average,3.0,Cat_4
461799,Male,Yes,43,Yes,Doctor,13.0,High,2.0,Cat_6
463022,Male,Yes,60,Yes,Executive,4.0,High,3.0,Cat_6
459896,Female,Yes,40,Yes,Artist,9.0,Low,2.0,Cat_6
467132,Female,Yes,66,Yes,Engineer,0.0,Low,2.0,Cat_6
460848,Male,Yes,53,No,Entertainment,10.0,Average,3.0,Cat_6
467034,Male,Yes,89,No,Executive,0.0,High,2.0,Cat_6
464317,Male,Yes,60,Yes,Entertainment,1.0,Average,3.0,Cat_6
464090,Female,No,33,Yes,Engineer,1.0,Low,2.0,Cat_6
467399,Male,Yes,29,Yes,Doctor,1.0,Low,3.0,Cat_6
462608,Female,No,71,No,Engineer,1.0,Low,1.0,Cat_4
467899,Male,Yes,66,Yes,Artist,1.0,Average,2.0,Cat_6
460279,Female,Yes,27,No,Entertainment,6.0,High,2.0,Cat_6
459963,Female,No,40,Yes,Engineer,9.0,Low,1.0,Cat_7
461447,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6
461685,Female,No,30,Yes,Healthcare,4.0,Low,4.0,Cat_6
465374,Male,Yes,37,Yes,Entertainment,1.0,Average,3.0,Cat_4
464382,Female,Yes,55,Yes,Artist,1.0,Average,4.0,Cat_6
461031,Male,Yes,59,No,Executive,1.0,High,2.0,Cat_6
462340,Male,Yes,62,No,Entertainment,1.0,Average,6.0,Cat_6
460403,Female,No,56,Yes,Doctor,3.0,Low,1.0,Cat_6
466470,Male,Yes,67,Yes,Homemaker,1.0,Average,2.0,Cat_2
463880,Female,Yes,36,No,Engineer,0.0,Low,3.0,Cat_2
463347,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_2
466414,Male,Yes,66,Yes,Artist,1.0,Low,3.0,Cat_6
463610,Female,Yes,31,Yes,Artist,0.0,Average,2.0,Cat_6
459433,Male,No,26,No,Doctor,1.0,Low,4.0,Cat_6
467030,Male,No,26,Yes,Artist,1.0,Low,2.0,Cat_6
464229,Female,No,26,No,Engineer,2.0,Low,7.0,Cat_6
462436,Male,No,32,Yes,Healthcare,0.0,Low,3.0,Cat_6
464095,Female,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6
462189,Female,No,25,No,Marketing,1.0,Low,4.0,Cat_4
467636,Male,Yes,45,Yes,Doctor,1.0,Average,2.0,Cat_6
461033,Male,Yes,57,Yes,Doctor,5.0,Average,2.0,Cat_6
459660,Female,No,22,No,Healthcare,2.0,Low,6.0,Cat_6
460599,Female,No,31,No,Engineer,0.0,Low,1.0,Cat_3
459397,Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6
467974,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_4
461742,Male,Yes,87,Yes,Executive,1.0,High,2.0,Cat_6
464714,Female,No,43,Yes,Doctor,1.0,Low,6.0,Cat_7
465342,Male,Yes,83,Yes,Executive,0.0,High,2.0,Cat_6
459528,Female,Yes,52,Yes,Doctor,0.0,Average,2.0,Cat_6
460167,Female,No,18,No,Entertainment,1.0,Low,5.0,Cat_2
465455,Male,No,26,No,Doctor,0.0,Low,2.0,Cat_6
467932,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_6
465848,Female,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_7
467946,Female,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6
460757,Female,Yes,28,No,Homemaker,9.0,High,3.0,Cat_6
460979,Male,Yes,84,No,Lawyer,1.0,Low,1.0,Cat_6
459294,Male,No,23,No,Healthcare,9.0,Low,4.0,Cat_6
465649,Female,Yes,43,Yes,Marketing,6.0,Low,1.0,Cat_6
466635,Male,Yes,53,Yes,Artist,4.0,Average,2.0,Cat_6
465279,Male,Yes,53,Yes,Healthcare,0.0,High,4.0,Cat_6
461135,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6
461392,Male,Yes,71,Yes,Artist,0.0,Average,5.0,Cat_6
460755,Male,No,33,Yes,Artist,0.0,Low,1.0,Cat_6
460770,Female,No,25,Yes,Healthcare,5.0,Low,3.0,Cat_3
460580,Female,Yes,27,No,Engineer,9.0,Low,2.0,Cat_3
465567,Male,Yes,35,Yes,Entertainment,1.0,Low,2.0,Cat_3
466415,Male,Yes,71,No,Marketing,1.0,Low,1.0,Cat_6
467737,Female,Yes,51,Yes,Entertainment,7.0,Average,2.0,Cat_6
459363,Male,No,53,Yes,Artist,2.0,Low,1.0,Cat_6
461606,Male,Yes,69,Yes,Lawyer,0.0,High,3.0,Cat_6
463380,Female,Yes,69,Yes,Engineer,1.0,Low,1.0,Cat_3
460357,Male,No,23,No,Healthcare,1.0,Low,5.0,Cat_6
463822,Male,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6
459041,Male,Yes,62,Yes,Artist,8.0,Low,1.0,Cat_6
464593,Female,No,35,Yes,Doctor,1.0,Low,4.0,Cat_2
462388,Female,Yes,45,Yes,Artist,1.0,High,5.0,Cat_6
467760,Female,Yes,53,Yes,Artist,4.0,Average,5.0,Cat_6
463951,Male,Yes,46,No,Entertainment,0.0,Average,3.0,Cat_6
466133,Female,No,21,No,Healthcare,7.0,Low,5.0,Cat_2
463376,Female,Yes,45,Yes,Executive,7.0,High,2.0,Cat_6
466760,Male,Yes,47,Yes,Doctor,0.0,Average,4.0,Cat_6
464889,Male,Yes,41,No,Executive,1.0,Low,7.0,Cat_4
459678,Male,No,21,No,Healthcare,0.0,Low,5.0,Cat_6
463658,Male,Yes,43,Yes,Artist,3.0,Average,3.0,Cat_6
462389,Female,Yes,58,No,Engineer,1.0,Low,1.0,Cat_6
464255,Female,Yes,50,Yes,Artist,1.0,Average,5.0,Cat_4
464337,Male,No,36,Yes,Artist,5.0,Low,1.0,Cat_6
461458,Female,No,40,Yes,Artist,6.0,Low,1.0,Cat_6
465206,Male,Yes,47,Yes,Artist,13.0,Low,1.0,Cat_6
464178,Male,No,29,Yes,Doctor,3.0,Low,3.0,Cat_4
462270,Male,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6
465766,Male,Yes,38,No,Entertainment,1.0,Low,3.0,Cat_4
459946,Female,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6
459696,Male,Yes,43,Yes,Engineer,0.0,Average,2.0,Cat_6
465903,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6
461220,Female,No,26,No,Executive,8.0,Low,3.0,Cat_6
466307,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6
464665,Female,Yes,51,No,Engineer,1.0,Average,5.0,Cat_4
460208,Male,No,27,No,Artist,9.0,Low,8.0,Cat_6
463977,Male,Yes,28,Yes,Healthcare,9.0,High,2.0,Cat_6
460706,Female,No,27,No,Engineer,6.0,Low,6.0,Cat_4
464827,Female,Yes,46,No,Entertainment,9.0,Average,5.0,Cat_4
462071,Male,Yes,43,No,Doctor,0.0,Low,2.0,Cat_6
460124,Female,No,43,Yes,Artist,1.0,Low,3.0,Cat_6
462794,Male,No,27,No,Healthcare,10.0,Low,5.0,Cat_6
466696,Female,Yes,48,Yes,Artist,2.0,Average,4.0,Cat_6
467008,Male,Yes,55,Yes,Artist,0.0,Average,3.0,Cat_6
465978,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6
463741,Male,Yes,36,Yes,Artist,0.0,High,3.0,Cat_6
462236,Male,No,35,Yes,Entertainment,13.0,Low,2.0,Cat_4
464806,Male,Yes,25,No,Executive,1.0,Low,2.0,Cat_4
463546,Female,No,30,Yes,Healthcare,0.0,Low,2.0,Cat_6
464845,Male,Yes,30,No,Engineer,1.0,Average,3.0,Cat_4
465406,Female,No,33,Yes,Healthcare,1.0,Low,1.0,Cat_6
460141,Male,No,35,Yes,Artist,13.0,Low,1.0,Cat_6
461343,Male,Yes,27,Yes,Artist,6.0,Average,2.0,Cat_6
460620,Male,Yes,55,Yes,Entertainment,0.0,Average,4.0,Cat_3
467337,Male,Yes,56,Yes,Artist,1.0,Average,4.0,Cat_6
467311,Male,Yes,67,Yes,Lawyer,1.0,High,3.0,Cat_6
462312,Female,No,38,Yes,Engineer,8.0,Low,4.0,Cat_6
459284,Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6
466834,Male,Yes,60,Yes,Entertainment,1.0,Low,3.0,Cat_6
466220,Male,No,42,Yes,Doctor,8.0,Low,1.0,Cat_2
